line_id,train_id,station_id,timestamp,dt
13,143,187,1598939424,2020-09-01 05:50:24
13,143,188,1598939546,2020-09-01 05:52:26
13,143,189,1598939707,2020-09-01 05:55:07
13,143,190,1598939839,2020-09-01 05:57:19
13,143,191,1598940015,2020-09-01 06:00:15
13,143,192,1598940152,2020-09-01 06:02:32
13,143,223,1598940322,2020-09-01 06:05:22
13,143,222,1598940491,2020-09-01 06:08:11
13,143,221,1598940622,2020-09-01 06:10:22
13,143,220,1598940765,2020-09-01 06:12:45
13,143,219,1598940897,2020-09-01 06:14:57
13,143,218,1598941053,2020-09-01 06:17:33
13,143,187,1598941212,2020-09-01 06:20:12
13,143,188,1598941336,2020-09-01 06:22:16
13,143,189,1598941511,2020-09-01 06:25:11
13,143,190,1598941674,2020-09-01 06:27:54
13,143,191,1598941834,2020-09-01 06:30:34
13,143,192,1598941974,2020-09-01 06:32:54
13,143,223,1598942097,2020-09-01 06:34:57
13,143,222,1598942255,2020-09-01 06:37:35
13,143,221,1598942426,2020-09-01 06:40:26
13,143,220,1598942562,2020-09-01 06:42:42
13,143,219,1598942688,2020-09-01 06:44:48
13,143,218,1598942843,2020-09-01 06:47:23
13,143,187,1598943020,2020-09-01 06:50:20
13,143,188,1598943174,2020-09-01 06:52:54
13,143,189,1598943332,2020-09-01 06:55:32
13,143,190,1598943455,2020-09-01 06:57:35
13,143,191,1598943585,2020-09-01 06:59:45
13,143,192,1598943742,2020-09-01 07:02:22
13,143,223,1598943886,2020-09-01 07:04:46
13,143,222,1598944055,2020-09-01 07:07:35
13,143,221,1598944226,2020-09-01 07:10:26
13,143,220,1598944397,2020-09-01 07:13:17
13,143,219,1598944562,2020-09-01 07:16:02
13,143,218,1598944694,2020-09-01 07:18:14
13,143,187,1598944871,2020-09-01 07:21:11
13,143,188,1598945020,2020-09-01 07:23:40
13,143,189,1598945193,2020-09-01 07:26:33
13,143,190,1598945330,2020-09-01 07:28:50
13,143,191,1598945465,2020-09-01 07:31:05
13,143,192,1598945615,2020-09-01 07:33:35
13,143,223,1598945781,2020-09-01 07:36:21
13,143,222,1598945948,2020-09-01 07:39:08
13,143,221,1598946076,2020-09-01 07:41:16
13,143,220,1598946238,2020-09-01 07:43:58
13,143,219,1598946417,2020-09-01 07:46:57
13,143,218,1598946564,2020-09-01 07:49:24
13,143,187,1598946692,2020-09-01 07:51:32
13,143,188,1598946847,2020-09-01 07:54:07
13,143,189,1598946989,2020-09-01 07:56:29
13,143,190,1598947139,2020-09-01 07:58:59
13,143,191,1598947302,2020-09-01 08:01:42
13,143,192,1598947425,2020-09-01 08:03:45
13,143,223,1598947560,2020-09-01 08:06:00
13,143,222,1598947684,2020-09-01 08:08:04
13,143,221,1598947851,2020-09-01 08:10:51
13,143,220,1598948013,2020-09-01 08:13:33
