user_id,stst_id,stopst_id,start_ts,end_ts,start_dt,end_dt
7a39ed20ce7a4ab5971459a65ebb8238,181,181,1599901663,1599901663,2020-09-12 09:07:43,2020-09-12 09:07:43
7a39ed20ce7a4ab5971459a65ebb8238,180,179,1599394147,1599394327,2020-09-06 12:09:07,2020-09-06 12:12:07
7a39ed20ce7a4ab5971459a65ebb8238,180,181,1599057295,1599057475,2020-09-02 14:34:55,2020-09-02 14:37:55
7a39ed20ce7a4ab5971459a65ebb8238,179,181,1599908373,1599908733,2020-09-12 10:59:33,2020-09-12 11:05:33
7a39ed20ce7a4ab5971459a65ebb8238,180,181,1599797033,1599797213,2020-09-11 04:03:53,2020-09-11 04:06:53
7a39ed20ce7a4ab5971459a65ebb8238,181,181,1599515587,1599515587,2020-09-07 21:53:07,2020-09-07 21:53:07
90645c5d9f167d6ee08147e669da57c0,180,181,1599929595,1599929775,2020-09-12 16:53:15,2020-09-12 16:56:15
90645c5d9f167d6ee08147e669da57c0,180,180,1599924942,1599924942,2020-09-12 15:35:42,2020-09-12 15:35:42
90645c5d9f167d6ee08147e669da57c0,179,179,1599395679,1599395679,2020-09-06 12:34:39,2020-09-06 12:34:39
90645c5d9f167d6ee08147e669da57c0,180,180,1599544253,1599544253,2020-09-08 05:50:53,2020-09-08 05:50:53
90645c5d9f167d6ee08147e669da57c0,179,180,1599286408,1599286588,2020-09-05 06:13:28,2020-09-05 06:16:28
90645c5d9f167d6ee08147e669da57c0,180,181,1599366301,1599366481,2020-09-06 04:25:01,2020-09-06 04:28:01
90645c5d9f167d6ee08147e669da57c0,180,180,1599121292,1599121292,2020-09-03 08:21:32,2020-09-03 08:21:32
90645c5d9f167d6ee08147e669da57c0,179,181,1599719034,1599719394,2020-09-10 06:23:54,2020-09-10 06:29:54
90645c5d9f167d6ee08147e669da57c0,181,180,1599159086,1599159266,2020-09-03 18:51:26,2020-09-03 18:54:26
90645c5d9f167d6ee08147e669da57c0,179,179,1599669880,1599669880,2020-09-09 16:44:40,2020-09-09 16:44:40
90645c5d9f167d6ee08147e669da57c0,179,180,1599274224,1599274404,2020-09-05 02:50:24,2020-09-05 02:53:24
bf79a9b844ff8844dc0168c71bb5d94b,180,180,1599941199,1599941199,2020-09-12 20:06:39,2020-09-12 20:06:39
bf79a9b844ff8844dc0168c71bb5d94b,181,179,1599576111,1599576471,2020-09-08 14:41:51,2020-09-08 14:47:51
bf79a9b844ff8844dc0168c71bb5d94b,179,181,1599987086,1599987446,2020-09-13 08:51:26,2020-09-13 08:57:26
bf79a9b844ff8844dc0168c71bb5d94b,180,179,1599787133,1599787313,2020-09-11 01:18:53,2020-09-11 01:21:53
bf79a9b844ff8844dc0168c71bb5d94b,179,179,1599505761,1599505761,2020-09-07 19:09:21,2020-09-07 19:09:21
bf79a9b844ff8844dc0168c71bb5d94b,179,181,1599568176,1599568536,2020-09-08 12:29:36,2020-09-08 12:35:36
bf79a9b844ff8844dc0168c71bb5d94b,180,179,1599801876,1599802056,2020-09-11 05:24:36,2020-09-11 05:27:36
bf79a9b844ff8844dc0168c71bb5d94b,180,180,1599430470,1599430470,2020-09-06 22:14:30,2020-09-06 22:14:30
bf79a9b844ff8844dc0168c71bb5d94b,181,181,1599179678,1599179678,2020-09-04 00:34:38,2020-09-04 00:34:38
bf79a9b844ff8844dc0168c71bb5d94b,181,180,1599980530,1599980710,2020-09-13 07:02:10,2020-09-13 07:05:10
bf79a9b844ff8844dc0168c71bb5d94b,180,180,1599504211,1599504211,2020-09-07 18:43:31,2020-09-07 18:43:31
bf79a9b844ff8844dc0168c71bb5d94b,181,180,1599530103,1599530283,2020-09-08 01:55:03,2020-09-08 01:58:03
bf79a9b844ff8844dc0168c71bb5d94b,181,179,1599145882,1599146242,2020-09-03 15:11:22,2020-09-03 15:17:22
bf79a9b844ff8844dc0168c71bb5d94b,180,180,1599184906,1599184906,2020-09-04 02:01:46,2020-09-04 02:01:46
bf79a9b844ff8844dc0168c71bb5d94b,180,180,1599878065,1599878065,2020-09-12 02:34:25,2020-09-12 02:34:25
bf79a9b844ff8844dc0168c71bb5d94b,180,181,1599953100,1599953280,2020-09-12 23:25:00,2020-09-12 23:28:00
bf79a9b844ff8844dc0168c71bb5d94b,179,181,1599237464,1599237824,2020-09-04 16:37:44,2020-09-04 16:43:44
bf79a9b844ff8844dc0168c71bb5d94b,180,179,1599197583,1599197763,2020-09-04 05:33:03,2020-09-04 05:36:03
bf79a9b844ff8844dc0168c71bb5d94b,179,181,1599860239,1599860599,2020-09-11 21:37:19,2020-09-11 21:43:19
bf79a9b844ff8844dc0168c71bb5d94b,181,181,1599198459,1599198459,2020-09-04 05:47:39,2020-09-04 05:47:39
bf79a9b844ff8844dc0168c71bb5d94b,179,179,1599232854,1599232854,2020-09-04 15:20:54,2020-09-04 15:20:54
fec7eda100289220a9c93b0b06a2699a,180,180,1599285933,1599285933,2020-09-05 06:05:33,2020-09-05 06:05:33
fec7eda100289220a9c93b0b06a2699a,181,180,1599706462,1599706642,2020-09-10 02:54:22,2020-09-10 02:57:22
fec7eda100289220a9c93b0b06a2699a,181,181,1599812717,1599812717,2020-09-11 08:25:17,2020-09-11 08:25:17
fec7eda100289220a9c93b0b06a2699a,180,180,1599316787,1599316787,2020-09-05 14:39:47,2020-09-05 14:39:47
fec7eda100289220a9c93b0b06a2699a,181,179,1599878137,1599878497,2020-09-12 02:35:37,2020-09-12 02:41:37
fec7eda100289220a9c93b0b06a2699a,180,181,1599480971,1599481151,2020-09-07 12:16:11,2020-09-07 12:19:11
fec7eda100289220a9c93b0b06a2699a,180,180,1599747309,1599747309,2020-09-10 14:15:09,2020-09-10 14:15:09
fec7eda100289220a9c93b0b06a2699a,181,181,1599211240,1599211240,2020-09-04 09:20:40,2020-09-04 09:20:40
fec7eda100289220a9c93b0b06a2699a,180,181,1599038722,1599038902,2020-09-02 09:25:22,2020-09-02 09:28:22
fec7eda100289220a9c93b0b06a2699a,181,179,1599389433,1599389793,2020-09-06 10:50:33,2020-09-06 10:56:33
fec7eda100289220a9c93b0b06a2699a,181,179,1598964666,1598965026,2020-09-01 12:51:06,2020-09-01 12:57:06
fec7eda100289220a9c93b0b06a2699a,179,181,1599529220,1599529580,2020-09-08 01:40:20,2020-09-08 01:46:20
fec7eda100289220a9c93b0b06a2699a,179,180,1599375355,1599375535,2020-09-06 06:55:55,2020-09-06 06:58:55
fec7eda100289220a9c93b0b06a2699a,179,179,1599600925,1599600925,2020-09-08 21:35:25,2020-09-08 21:35:25
fec7eda100289220a9c93b0b06a2699a,180,181,1599659393,1599659573,2020-09-09 13:49:53,2020-09-09 13:52:53
fec7eda100289220a9c93b0b06a2699a,181,180,1599511575,1599511755,2020-09-07 20:46:15,2020-09-07 20:49:15
fec7eda100289220a9c93b0b06a2699a,180,181,1599586788,1599586968,2020-09-08 17:39:48,2020-09-08 17:42:48
fec7eda100289220a9c93b0b06a2699a,180,179,1599406267,1599406447,2020-09-06 15:31:07,2020-09-06 15:34:07
fec7eda100289220a9c93b0b06a2699a,181,180,1599183218,1599183398,2020-09-04 01:33:38,2020-09-04 01:36:38
