user_id,stst_id,stopst_id,start_ts,end_ts,start_dt,end_dt
9375101d4c2fd50b942f81710e8560ab,38,34,1599691931,1599692651,2020-09-09 22:52:11,2020-09-09 23:04:11
9375101d4c2fd50b942f81710e8560ab,21,30,1599453144,1599454764,2020-09-07 04:32:24,2020-09-07 04:59:24
9375101d4c2fd50b942f81710e8560ab,197,24,1599803447,1599806507,2020-09-11 05:50:47,2020-09-11 06:41:47
9375101d4c2fd50b942f81710e8560ab,34,29,1599684563,1599685463,2020-09-09 20:49:23,2020-09-09 21:04:23
9375101d4c2fd50b942f81710e8560ab,26,199,1599965974,1599968854,2020-09-13 02:59:34,2020-09-13 03:47:34
9375101d4c2fd50b942f81710e8560ab,31,199,1599047023,1599049003,2020-09-02 11:43:43,2020-09-02 12:16:43
9375101d4c2fd50b942f81710e8560ab,28,25,1599682685,1599683225,2020-09-09 20:18:05,2020-09-09 20:27:05
9375101d4c2fd50b942f81710e8560ab,24,33,1599992216,1599993836,2020-09-13 10:16:56,2020-09-13 10:43:56
9375101d4c2fd50b942f81710e8560ab,38,36,1599073027,1599073387,2020-09-02 18:57:07,2020-09-02 19:03:07
9375101d4c2fd50b942f81710e8560ab,30,32,1599176496,1599176856,2020-09-03 23:41:36,2020-09-03 23:47:36
9375101d4c2fd50b942f81710e8560ab,29,31,1599293263,1599293623,2020-09-05 08:07:43,2020-09-05 08:13:43
9375101d4c2fd50b942f81710e8560ab,36,196,1599080841,1599081561,2020-09-02 21:07:21,2020-09-02 21:19:21
9375101d4c2fd50b942f81710e8560ab,37,24,1599535397,1599537737,2020-09-08 03:23:17,2020-09-08 04:02:17
9375101d4c2fd50b942f81710e8560ab,197,36,1599618146,1599619046,2020-09-09 02:22:26,2020-09-09 02:37:26
9375101d4c2fd50b942f81710e8560ab,25,196,1599795281,1599797981,2020-09-11 03:34:41,2020-09-11 04:19:41
9375101d4c2fd50b942f81710e8560ab,32,33,1599161420,1599161600,2020-09-03 19:30:20,2020-09-03 19:33:20
9375101d4c2fd50b942f81710e8560ab,29,23,1599676812,1599677892,2020-09-09 18:40:12,2020-09-09 18:58:12
9375101d4c2fd50b942f81710e8560ab,20,24,1600007353,1600008073,2020-09-13 14:29:13,2020-09-13 14:41:13
