user_id,stst_id,stopst_id,start_ts,end_ts,start_dt,end_dt
ced24f4dde0776c273f8d8a6bc099ec1,304,280,1599541953,1599545193,2020-09-08 05:12:33,2020-09-08 06:06:33
ced24f4dde0776c273f8d8a6bc099ec1,281,270,1599463032,1599465012,2020-09-07 07:17:12,2020-09-07 07:50:12
ced24f4dde0776c273f8d8a6bc099ec1,297,292,1599505771,1599506671,2020-09-07 19:09:31,2020-09-07 19:24:31
ced24f4dde0776c273f8d8a6bc099ec1,290,293,1599536429,1599536969,2020-09-08 03:40:29,2020-09-08 03:49:29
ced24f4dde0776c273f8d8a6bc099ec1,279,306,1599744051,1599747831,2020-09-10 13:20:51,2020-09-10 14:23:51
ced24f4dde0776c273f8d8a6bc099ec1,281,280,1599452290,1599452470,2020-09-07 04:18:10,2020-09-07 04:21:10
ced24f4dde0776c273f8d8a6bc099ec1,279,284,1599233124,1599234024,2020-09-04 15:25:24,2020-09-04 15:40:24
ced24f4dde0776c273f8d8a6bc099ec1,276,284,1599269790,1599271230,2020-09-05 01:36:30,2020-09-05 02:00:30
ced24f4dde0776c273f8d8a6bc099ec1,306,280,1600018139,1600021739,2020-09-13 17:28:59,2020-09-13 18:28:59
ced24f4dde0776c273f8d8a6bc099ec1,279,304,1598993257,1598996677,2020-09-01 20:47:37,2020-09-01 21:44:37
ced24f4dde0776c273f8d8a6bc099ec1,279,281,1599569063,1599569423,2020-09-08 12:44:23,2020-09-08 12:50:23
ced24f4dde0776c273f8d8a6bc099ec1,275,295,1599930297,1599933897,2020-09-12 17:04:57,2020-09-12 18:04:57
ced24f4dde0776c273f8d8a6bc099ec1,297,290,1599920644,1599921904,2020-09-12 14:24:04,2020-09-12 14:45:04
ced24f4dde0776c273f8d8a6bc099ec1,306,280,1599378263,1599381863,2020-09-06 07:44:23,2020-09-06 08:44:23
ced24f4dde0776c273f8d8a6bc099ec1,276,293,1599334528,1599337588,2020-09-05 19:35:28,2020-09-05 20:26:28
ced24f4dde0776c273f8d8a6bc099ec1,304,274,1599649838,1599654158,2020-09-09 11:10:38,2020-09-09 12:22:38
ced24f4dde0776c273f8d8a6bc099ec1,297,287,1599942362,1599944162,2020-09-12 20:26:02,2020-09-12 20:56:02
ced24f4dde0776c273f8d8a6bc099ec1,274,272,1599435184,1599435544,2020-09-06 23:33:04,2020-09-06 23:39:04
ced24f4dde0776c273f8d8a6bc099ec1,278,305,1599022461,1599026241,2020-09-02 04:54:21,2020-09-02 05:57:21
ced24f4dde0776c273f8d8a6bc099ec1,285,282,1599852952,1599853492,2020-09-11 19:35:52,2020-09-11 19:44:52
7939651d6f214162d7a59cddb85fd8ae,279,281,1599534248,1599534608,2020-09-08 03:04:08,2020-09-08 03:10:08
7939651d6f214162d7a59cddb85fd8ae,282,306,1599229195,1599232435,2020-09-04 14:19:55,2020-09-04 15:13:55
7939651d6f214162d7a59cddb85fd8ae,286,296,1599003792,1599005592,2020-09-01 23:43:12,2020-09-02 00:13:12
7939651d6f214162d7a59cddb85fd8ae,306,280,1599491116,1599494716,2020-09-07 15:05:16,2020-09-07 16:05:16
7939651d6f214162d7a59cddb85fd8ae,287,282,1599452693,1599453593,2020-09-07 04:24:53,2020-09-07 04:39:53
7939651d6f214162d7a59cddb85fd8ae,305,306,1599339455,1599339635,2020-09-05 20:57:35,2020-09-05 21:00:35
7939651d6f214162d7a59cddb85fd8ae,291,284,1599948338,1599949598,2020-09-12 22:05:38,2020-09-12 22:26:38
96715ca9cd176ed42dfc242a62317bb5,295,295,1599148383,1599148383,2020-09-03 15:53:03,2020-09-03 15:53:03
96715ca9cd176ed42dfc242a62317bb5,287,284,1599955850,1599956390,2020-09-13 00:10:50,2020-09-13 00:19:50
96715ca9cd176ed42dfc242a62317bb5,277,276,1599203224,1599203404,2020-09-04 07:07:04,2020-09-04 07:10:04
96715ca9cd176ed42dfc242a62317bb5,277,278,1599736911,1599737091,2020-09-10 11:21:51,2020-09-10 11:24:51
96715ca9cd176ed42dfc242a62317bb5,287,277,1599335008,1599336808,2020-09-05 19:43:28,2020-09-05 20:13:28
96715ca9cd176ed42dfc242a62317bb5,293,292,1599606790,1599606970,2020-09-08 23:13:10,2020-09-08 23:16:10
96715ca9cd176ed42dfc242a62317bb5,277,289,1599643127,1599645287,2020-09-09 09:18:47,2020-09-09 09:54:47
96715ca9cd176ed42dfc242a62317bb5,291,283,1599420720,1599422160,2020-09-06 19:32:00,2020-09-06 19:56:00
96715ca9cd176ed42dfc242a62317bb5,275,286,1599670633,1599672613,2020-09-09 16:57:13,2020-09-09 17:30:13
96715ca9cd176ed42dfc242a62317bb5,288,282,1599207069,1599208149,2020-09-04 08:11:09,2020-09-04 08:29:09
96715ca9cd176ed42dfc242a62317bb5,293,281,1599178638,1599180798,2020-09-04 00:17:18,2020-09-04 00:53:18
96715ca9cd176ed42dfc242a62317bb5,305,292,1599242628,1599243888,2020-09-04 18:03:48,2020-09-04 18:24:48
96715ca9cd176ed42dfc242a62317bb5,276,271,1599104105,1599105005,2020-09-03 03:35:05,2020-09-03 03:50:05
96715ca9cd176ed42dfc242a62317bb5,292,274,1598981774,1598985014,2020-09-01 17:36:14,2020-09-01 18:30:14
96715ca9cd176ed42dfc242a62317bb5,287,287,1599005444,1599005444,2020-09-02 00:10:44,2020-09-02 00:10:44
96715ca9cd176ed42dfc242a62317bb5,281,285,1599043983,1599044703,2020-09-02 10:53:03,2020-09-02 11:05:03
96715ca9cd176ed42dfc242a62317bb5,288,284,1599055379,1599056099,2020-09-02 14:02:59,2020-09-02 14:14:59
96715ca9cd176ed42dfc242a62317bb5,284,306,1600051934,1600054814,2020-09-14 02:52:14,2020-09-14 03:40:14
96715ca9cd176ed42dfc242a62317bb5,282,294,1599433445,1599435605,2020-09-06 23:04:05,2020-09-06 23:40:05
96715ca9cd176ed42dfc242a62317bb5,273,297,1599951403,1599955723,2020-09-12 22:56:43,2020-09-13 00:08:43
96715ca9cd176ed42dfc242a62317bb5,294,276,1599049650,1599052890,2020-09-02 12:27:30,2020-09-02 13:21:30
96715ca9cd176ed42dfc242a62317bb5,274,283,1599228209,1599229829,2020-09-04 14:03:29,2020-09-04 14:30:29
96715ca9cd176ed42dfc242a62317bb5,271,278,1599891743,1599893003,2020-09-12 06:22:23,2020-09-12 06:43:23
96715ca9cd176ed42dfc242a62317bb5,282,271,1599702937,1599704917,2020-09-10 01:55:37,2020-09-10 02:28:37
96715ca9cd176ed42dfc242a62317bb5,288,281,1598981017,1598982277,2020-09-01 17:23:37,2020-09-01 17:44:37
96715ca9cd176ed42dfc242a62317bb5,294,270,1599456352,1599460672,2020-09-07 05:25:52,2020-09-07 06:37:52
96715ca9cd176ed42dfc242a62317bb5,293,288,1598980620,1598981520,2020-09-01 17:17:00,2020-09-01 17:32:00
96715ca9cd176ed42dfc242a62317bb5,283,286,1599055731,1599056271,2020-09-02 14:08:51,2020-09-02 14:17:51
96715ca9cd176ed42dfc242a62317bb5,287,287,1599598510,1599598510,2020-09-08 20:55:10,2020-09-08 20:55:10
96715ca9cd176ed42dfc242a62317bb5,270,279,1599737796,1599739416,2020-09-10 11:36:36,2020-09-10 12:03:36
96715ca9cd176ed42dfc242a62317bb5,280,294,1599226408,1599228928,2020-09-04 13:33:28,2020-09-04 14:15:28
96715ca9cd176ed42dfc242a62317bb5,274,305,1599884404,1599888904,2020-09-12 04:20:04,2020-09-12 05:35:04
a7cf568d61e868b8cf562bbe113137b1,288,287,1599873465,1599873645,2020-09-12 01:17:45,2020-09-12 01:20:45
a7cf568d61e868b8cf562bbe113137b1,276,275,1598985630,1598985810,2020-09-01 18:40:30,2020-09-01 18:43:30
f49855926f9ab8864648f403cfd10d14,305,276,1599315551,1599319691,2020-09-05 14:19:11,2020-09-05 15:28:11
f49855926f9ab8864648f403cfd10d14,286,306,1599865241,1599867761,2020-09-11 23:00:41,2020-09-11 23:42:41
f49855926f9ab8864648f403cfd10d14,273,286,1599732815,1599735155,2020-09-10 10:13:35,2020-09-10 10:52:35
f49855926f9ab8864648f403cfd10d14,295,297,1599749490,1599749850,2020-09-10 14:51:30,2020-09-10 14:57:30
f49855926f9ab8864648f403cfd10d14,270,280,1599525614,1599527414,2020-09-08 00:40:14,2020-09-08 01:10:14
f49855926f9ab8864648f403cfd10d14,277,305,1599889356,1599893316,2020-09-12 05:42:36,2020-09-12 06:48:36
f49855926f9ab8864648f403cfd10d14,284,280,1599260037,1599260757,2020-09-04 22:53:57,2020-09-04 23:05:57
f49855926f9ab8864648f403cfd10d14,295,290,1599834888,1599835788,2020-09-11 14:34:48,2020-09-11 14:49:48
