line_id,train_id,station_id,timestamp,dt
16,176,110,1598939404,2020-09-01 05:50:04
16,176,111,1598939535,2020-09-01 05:52:15
16,176,112,1598939696,2020-09-01 05:54:56
16,176,113,1598939866,2020-09-01 05:57:46
16,176,114,1598940001,2020-09-01 06:00:01
16,176,115,1598940170,2020-09-01 06:02:50
16,176,116,1598940314,2020-09-01 06:05:14
16,176,117,1598940482,2020-09-01 06:08:02
16,176,118,1598940635,2020-09-01 06:10:35
16,176,119,1598940771,2020-09-01 06:12:51
16,176,120,1598940914,2020-09-01 06:15:14
16,176,121,1598941084,2020-09-01 06:18:04
16,176,122,1598941206,2020-09-01 06:20:06
16,176,123,1598941343,2020-09-01 06:22:23
16,176,124,1598941476,2020-09-01 06:24:36
16,176,125,1598941644,2020-09-01 06:27:24
16,176,126,1598941823,2020-09-01 06:30:23
16,176,127,1598941969,2020-09-01 06:32:49
16,176,128,1598942147,2020-09-01 06:35:47
16,176,203,1598942318,2020-09-01 06:38:38
16,176,204,1598942458,2020-09-01 06:40:58
16,176,205,1598942584,2020-09-01 06:43:04
16,176,206,1598942713,2020-09-01 06:45:13
16,176,291,1598942848,2020-09-01 06:47:28
16,176,290,1598942996,2020-09-01 06:49:56
16,176,289,1598943142,2020-09-01 06:52:22
16,176,288,1598943287,2020-09-01 06:54:47
16,176,287,1598943463,2020-09-01 06:57:43
16,176,286,1598943617,2020-09-01 07:00:17
16,176,285,1598943779,2020-09-01 07:02:59
16,176,284,1598943939,2020-09-01 07:05:39
16,176,283,1598944097,2020-09-01 07:08:17
16,176,282,1598944239,2020-09-01 07:10:39
16,176,281,1598944379,2020-09-01 07:12:59
16,176,280,1598944511,2020-09-01 07:15:11
16,176,279,1598944670,2020-09-01 07:17:50
16,176,278,1598944793,2020-09-01 07:19:53
16,176,277,1598944929,2020-09-01 07:22:09
16,176,276,1598945065,2020-09-01 07:24:25
16,176,275,1598945211,2020-09-01 07:26:51
16,176,274,1598945342,2020-09-01 07:29:02
16,176,273,1598945480,2020-09-01 07:31:20
16,176,272,1598945612,2020-09-01 07:33:32
16,176,271,1598945779,2020-09-01 07:36:19
16,176,270,1598945902,2020-09-01 07:38:22
16,176,269,1598946057,2020-09-01 07:40:57
16,176,110,1598946191,2020-09-01 07:43:11
16,176,111,1598946347,2020-09-01 07:45:47
16,176,112,1598946527,2020-09-01 07:48:47
16,176,113,1598946662,2020-09-01 07:51:02
16,176,114,1598946826,2020-09-01 07:53:46
16,176,115,1598946946,2020-09-01 07:55:46
16,176,116,1598947110,2020-09-01 07:58:30
16,176,117,1598947267,2020-09-01 08:01:07
16,176,118,1598947416,2020-09-01 08:03:36
16,176,119,1598947541,2020-09-01 08:05:41
16,176,120,1598947716,2020-09-01 08:08:36
16,176,121,1598947848,2020-09-01 08:10:48
16,176,122,1598948026,2020-09-01 08:13:46
16,176,123,1598948188,2020-09-01 08:16:28
16,176,124,1598948347,2020-09-01 08:19:07
16,176,125,1598948514,2020-09-01 08:21:54
16,176,126,1598948684,2020-09-01 08:24:44
16,176,127,1598948855,2020-09-01 08:27:35
16,176,128,1598949017,2020-09-01 08:30:17
16,176,203,1598949139,2020-09-01 08:32:19
16,176,204,1598949301,2020-09-01 08:35:01
16,176,205,1598949438,2020-09-01 08:37:18
16,176,206,1598949599,2020-09-01 08:39:59
16,176,291,1598949733,2020-09-01 08:42:13
16,176,290,1598949864,2020-09-01 08:44:24
16,176,289,1598950039,2020-09-01 08:47:19
16,176,288,1598950215,2020-09-01 08:50:15
16,176,287,1598950363,2020-09-01 08:52:43
16,176,286,1598950509,2020-09-01 08:55:09
16,176,285,1598950638,2020-09-01 08:57:18
16,176,284,1598950774,2020-09-01 08:59:34
16,176,283,1598950934,2020-09-01 09:02:14
16,176,282,1598951100,2020-09-01 09:05:00
16,176,281,1598951231,2020-09-01 09:07:11
16,176,280,1598951380,2020-09-01 09:09:40
16,176,279,1598951528,2020-09-01 09:12:08
16,176,278,1598951650,2020-09-01 09:14:10
16,176,277,1598951785,2020-09-01 09:16:25
16,176,276,1598951931,2020-09-01 09:18:51
16,176,275,1598952086,2020-09-01 09:21:26
16,176,274,1598952234,2020-09-01 09:23:54
16,176,273,1598952394,2020-09-01 09:26:34
16,176,272,1598952540,2020-09-01 09:29:00
16,176,271,1598952684,2020-09-01 09:31:24
16,176,270,1598952861,2020-09-01 09:34:21
16,176,269,1598953000,2020-09-01 09:36:40
16,176,110,1598953155,2020-09-01 09:39:15
16,176,111,1598953315,2020-09-01 09:41:55
16,176,112,1598953448,2020-09-01 09:44:08
16,176,113,1598953607,2020-09-01 09:46:47
16,176,114,1598953743,2020-09-01 09:49:03
16,176,115,1598953918,2020-09-01 09:51:58
16,176,116,1598954057,2020-09-01 09:54:17
16,176,117,1598954201,2020-09-01 09:56:41
16,176,118,1598954358,2020-09-01 09:59:18
16,176,119,1598954490,2020-09-01 10:01:30
16,176,120,1598954648,2020-09-01 10:04:08
16,176,121,1598954796,2020-09-01 10:06:36
16,176,122,1598954956,2020-09-01 10:09:16
16,176,123,1598955133,2020-09-01 10:12:13
16,176,124,1598955273,2020-09-01 10:14:33
16,176,125,1598955418,2020-09-01 10:16:58
16,176,126,1598955581,2020-09-01 10:19:41
16,176,127,1598955729,2020-09-01 10:22:09
16,176,128,1598955880,2020-09-01 10:24:40
16,176,203,1598956026,2020-09-01 10:27:06
16,176,204,1598956163,2020-09-01 10:29:23
16,176,205,1598956290,2020-09-01 10:31:30
16,176,206,1598956463,2020-09-01 10:34:23
16,176,291,1598956604,2020-09-01 10:36:44
16,176,290,1598956771,2020-09-01 10:39:31
16,176,289,1598956894,2020-09-01 10:41:34
16,176,288,1598957060,2020-09-01 10:44:20
16,176,287,1598957218,2020-09-01 10:46:58
16,176,286,1598957350,2020-09-01 10:49:10
16,176,285,1598957471,2020-09-01 10:51:11
16,176,284,1598957626,2020-09-01 10:53:46
16,176,283,1598957798,2020-09-01 10:56:38
16,176,282,1598957960,2020-09-01 10:59:20
16,176,281,1598958108,2020-09-01 11:01:48
16,176,280,1598958229,2020-09-01 11:03:49
16,176,279,1598958372,2020-09-01 11:06:12
16,176,278,1598958530,2020-09-01 11:08:50
16,176,277,1598958669,2020-09-01 11:11:09
16,176,276,1598958835,2020-09-01 11:13:55
16,176,275,1598958962,2020-09-01 11:16:02
16,176,274,1598959085,2020-09-01 11:18:05
16,176,273,1598959230,2020-09-01 11:20:30
16,176,272,1598959408,2020-09-01 11:23:28
16,176,271,1598959560,2020-09-01 11:26:00
16,176,270,1598959707,2020-09-01 11:28:27
16,176,269,1598959867,2020-09-01 11:31:07
16,176,110,1598960034,2020-09-01 11:33:54
16,176,111,1598960194,2020-09-01 11:36:34
16,176,112,1598960327,2020-09-01 11:38:47
16,176,113,1598960489,2020-09-01 11:41:29
16,176,114,1598960614,2020-09-01 11:43:34
16,176,115,1598960767,2020-09-01 11:46:07
16,176,116,1598960900,2020-09-01 11:48:20
16,176,117,1598961057,2020-09-01 11:50:57
16,176,118,1598961231,2020-09-01 11:53:51
16,176,119,1598961405,2020-09-01 11:56:45
16,176,120,1598961533,2020-09-01 11:58:53
16,176,121,1598961667,2020-09-01 12:01:07
16,176,122,1598961815,2020-09-01 12:03:35
16,176,123,1598961974,2020-09-01 12:06:14
16,176,124,1598962115,2020-09-01 12:08:35
16,176,125,1598962289,2020-09-01 12:11:29
16,176,126,1598962441,2020-09-01 12:14:01
16,176,127,1598962582,2020-09-01 12:16:22
16,176,128,1598962702,2020-09-01 12:18:22
16,176,203,1598962867,2020-09-01 12:21:07
16,176,204,1598962988,2020-09-01 12:23:08
16,176,205,1598963127,2020-09-01 12:25:27
16,176,206,1598963297,2020-09-01 12:28:17
16,176,291,1598963468,2020-09-01 12:31:08
16,176,290,1598963598,2020-09-01 12:33:18
16,176,289,1598963755,2020-09-01 12:35:55
16,176,288,1598963920,2020-09-01 12:38:40
16,176,287,1598964094,2020-09-01 12:41:34
16,176,286,1598964261,2020-09-01 12:44:21
16,176,285,1598964406,2020-09-01 12:46:46
16,176,284,1598964577,2020-09-01 12:49:37
16,176,283,1598964737,2020-09-01 12:52:17
16,176,282,1598964902,2020-09-01 12:55:02
16,176,281,1598965057,2020-09-01 12:57:37
16,176,280,1598965206,2020-09-01 13:00:06
16,176,279,1598965328,2020-09-01 13:02:08
16,176,278,1598965460,2020-09-01 13:04:20
16,176,277,1598965625,2020-09-01 13:07:05
16,176,276,1598965797,2020-09-01 13:09:57
16,176,275,1598965963,2020-09-01 13:12:43
16,176,274,1598966083,2020-09-01 13:14:43
16,176,273,1598966242,2020-09-01 13:17:22
16,176,272,1598966369,2020-09-01 13:19:29
16,176,271,1598966506,2020-09-01 13:21:46
16,176,270,1598966642,2020-09-01 13:24:02
16,176,269,1598966802,2020-09-01 13:26:42
16,176,110,1598966963,2020-09-01 13:29:23
16,176,111,1598967104,2020-09-01 13:31:44
16,176,112,1598967280,2020-09-01 13:34:40
16,176,113,1598967449,2020-09-01 13:37:29
16,176,114,1598967592,2020-09-01 13:39:52
16,176,115,1598967746,2020-09-01 13:42:26
16,176,116,1598967905,2020-09-01 13:45:05
16,176,117,1598968083,2020-09-01 13:48:03
16,176,118,1598968237,2020-09-01 13:50:37
16,176,119,1598968385,2020-09-01 13:53:05
16,176,120,1598968545,2020-09-01 13:55:45
16,176,121,1598968699,2020-09-01 13:58:19
16,176,122,1598968856,2020-09-01 14:00:56
16,176,123,1598968992,2020-09-01 14:03:12
16,176,124,1598969155,2020-09-01 14:05:55
16,176,125,1598969334,2020-09-01 14:08:54
16,176,126,1598969455,2020-09-01 14:10:55
16,176,127,1598969583,2020-09-01 14:13:03
16,176,128,1598969734,2020-09-01 14:15:34
16,176,203,1598969870,2020-09-01 14:17:50
16,176,204,1598970031,2020-09-01 14:20:31
16,176,205,1598970195,2020-09-01 14:23:15
16,176,206,1598970374,2020-09-01 14:26:14
16,176,291,1598970524,2020-09-01 14:28:44
16,176,290,1598970644,2020-09-01 14:30:44
16,176,289,1598970799,2020-09-01 14:33:19
16,176,288,1598970960,2020-09-01 14:36:00
16,176,287,1598971088,2020-09-01 14:38:08
16,176,286,1598971237,2020-09-01 14:40:37
16,176,285,1598971400,2020-09-01 14:43:20
16,176,284,1598971574,2020-09-01 14:46:14
16,176,283,1598971717,2020-09-01 14:48:37
16,176,282,1598971842,2020-09-01 14:50:42
16,176,281,1598972021,2020-09-01 14:53:41
16,176,280,1598972192,2020-09-01 14:56:32
16,176,279,1598972321,2020-09-01 14:58:41
16,176,278,1598972443,2020-09-01 15:00:43
16,176,277,1598972596,2020-09-01 15:03:16
16,176,276,1598972745,2020-09-01 15:05:45
16,176,275,1598972867,2020-09-01 15:07:47
16,176,274,1598973030,2020-09-01 15:10:30
16,176,273,1598973157,2020-09-01 15:12:37
16,176,272,1598973294,2020-09-01 15:14:54
16,176,271,1598973452,2020-09-01 15:17:32
16,176,270,1598973572,2020-09-01 15:19:32
16,176,269,1598973720,2020-09-01 15:22:00
16,176,110,1598973859,2020-09-01 15:24:19
16,176,111,1598974005,2020-09-01 15:26:45
16,176,112,1598974136,2020-09-01 15:28:56
16,176,113,1598974309,2020-09-01 15:31:49
16,176,114,1598974456,2020-09-01 15:34:16
16,176,115,1598974610,2020-09-01 15:36:50
16,176,116,1598974785,2020-09-01 15:39:45
16,176,117,1598974923,2020-09-01 15:42:03
16,176,118,1598975102,2020-09-01 15:45:02
16,176,119,1598975229,2020-09-01 15:47:09
16,176,120,1598975386,2020-09-01 15:49:46
16,176,121,1598975521,2020-09-01 15:52:01
16,176,122,1598975699,2020-09-01 15:54:59
16,176,123,1598975827,2020-09-01 15:57:07
16,176,124,1598975987,2020-09-01 15:59:47
16,176,125,1598976144,2020-09-01 16:02:24
16,176,126,1598976289,2020-09-01 16:04:49
16,176,127,1598976415,2020-09-01 16:06:55
16,176,128,1598976595,2020-09-01 16:09:55
16,176,203,1598976733,2020-09-01 16:12:13
16,176,204,1598976868,2020-09-01 16:14:28
16,176,205,1598977045,2020-09-01 16:17:25
16,176,206,1598977207,2020-09-01 16:20:07
16,176,291,1598977331,2020-09-01 16:22:11
16,176,290,1598977484,2020-09-01 16:24:44
16,176,289,1598977627,2020-09-01 16:27:07
16,176,288,1598977788,2020-09-01 16:29:48
16,176,287,1598977914,2020-09-01 16:31:54
16,176,286,1598978039,2020-09-01 16:33:59
16,176,285,1598978164,2020-09-01 16:36:04
16,176,284,1598978321,2020-09-01 16:38:41
16,176,283,1598978475,2020-09-01 16:41:15
16,176,282,1598978620,2020-09-01 16:43:40
16,176,281,1598978758,2020-09-01 16:45:58
16,176,280,1598978921,2020-09-01 16:48:41
16,176,279,1598979097,2020-09-01 16:51:37
16,176,278,1598979254,2020-09-01 16:54:14
16,176,277,1598979387,2020-09-01 16:56:27
16,176,276,1598979534,2020-09-01 16:58:54
16,176,275,1598979661,2020-09-01 17:01:01
16,176,274,1598979787,2020-09-01 17:03:07
16,176,273,1598979926,2020-09-01 17:05:26
16,176,272,1598980060,2020-09-01 17:07:40
16,176,271,1598980217,2020-09-01 17:10:17
16,176,270,1598980363,2020-09-01 17:12:43
16,176,269,1598980505,2020-09-01 17:15:05
16,176,110,1598980647,2020-09-01 17:17:27
16,176,111,1598980798,2020-09-01 17:19:58
16,176,112,1598980938,2020-09-01 17:22:18
16,176,113,1598981061,2020-09-01 17:24:21
16,176,114,1598981196,2020-09-01 17:26:36
16,176,115,1598981359,2020-09-01 17:29:19
16,176,116,1598981485,2020-09-01 17:31:25
16,176,117,1598981627,2020-09-01 17:33:47
16,176,118,1598981775,2020-09-01 17:36:15
16,176,119,1598981955,2020-09-01 17:39:15
16,176,120,1598982134,2020-09-01 17:42:14
