line_id,train_id,station_id,timestamp,dt
5,55,179,1598939419,2020-09-01 05:50:19
5,55,180,1598939584,2020-09-01 05:53:04
5,55,181,1598939733,2020-09-01 05:55:33
5,55,80,1598939911,2020-09-01 05:58:31
5,55,79,1598940063,2020-09-01 06:01:03
5,55,78,1598940214,2020-09-01 06:03:34
5,55,179,1598940336,2020-09-01 06:05:36
5,55,180,1598940465,2020-09-01 06:07:45
5,55,181,1598940639,2020-09-01 06:10:39
5,55,80,1598940813,2020-09-01 06:13:33
5,55,79,1598940946,2020-09-01 06:15:46
5,55,78,1598941114,2020-09-01 06:18:34
5,55,179,1598941276,2020-09-01 06:21:16
5,55,180,1598941442,2020-09-01 06:24:02
5,55,181,1598941622,2020-09-01 06:27:02
5,55,80,1598941756,2020-09-01 06:29:16
5,55,79,1598941913,2020-09-01 06:31:53
5,55,78,1598942062,2020-09-01 06:34:22
5,55,179,1598942220,2020-09-01 06:37:00
5,55,180,1598942360,2020-09-01 06:39:20
5,55,181,1598942485,2020-09-01 06:41:25
5,55,80,1598942610,2020-09-01 06:43:30
5,55,79,1598942739,2020-09-01 06:45:39
5,55,78,1598942886,2020-09-01 06:48:06
5,55,179,1598943046,2020-09-01 06:50:46
5,55,180,1598943225,2020-09-01 06:53:45
5,55,181,1598943358,2020-09-01 06:55:58
5,55,80,1598943501,2020-09-01 06:58:21
5,55,79,1598943679,2020-09-01 07:01:19
5,55,78,1598943815,2020-09-01 07:03:35
5,55,179,1598943942,2020-09-01 07:05:42
5,55,180,1598944078,2020-09-01 07:07:58
5,55,181,1598944205,2020-09-01 07:10:05
5,55,80,1598944341,2020-09-01 07:12:21
5,55,79,1598944512,2020-09-01 07:15:12
5,55,78,1598944656,2020-09-01 07:17:36
5,55,179,1598944782,2020-09-01 07:19:42
5,55,180,1598944941,2020-09-01 07:22:21
5,55,181,1598945106,2020-09-01 07:25:06
5,55,80,1598945244,2020-09-01 07:27:24
5,55,79,1598945386,2020-09-01 07:29:46
5,55,78,1598945557,2020-09-01 07:32:37
5,55,179,1598945716,2020-09-01 07:35:16
5,55,180,1598945887,2020-09-01 07:38:07
5,55,181,1598946025,2020-09-01 07:40:25
5,55,80,1598946146,2020-09-01 07:42:26
5,55,79,1598946309,2020-09-01 07:45:09
5,55,78,1598946443,2020-09-01 07:47:23
5,55,179,1598946602,2020-09-01 07:50:02
5,55,180,1598946770,2020-09-01 07:52:50
5,55,181,1598946922,2020-09-01 07:55:22
5,55,80,1598947061,2020-09-01 07:57:41
5,55,79,1598947182,2020-09-01 07:59:42
5,55,78,1598947351,2020-09-01 08:02:31
5,55,179,1598947519,2020-09-01 08:05:19
5,55,180,1598947684,2020-09-01 08:08:04
5,55,181,1598947823,2020-09-01 08:10:23
5,55,80,1598947955,2020-09-01 08:12:35
5,55,79,1598948080,2020-09-01 08:14:40
5,55,78,1598948212,2020-09-01 08:16:52
5,55,179,1598948332,2020-09-01 08:18:52
5,55,180,1598948463,2020-09-01 08:21:03
5,55,181,1598948607,2020-09-01 08:23:27
5,55,80,1598948770,2020-09-01 08:26:10
5,55,79,1598948899,2020-09-01 08:28:19
5,55,78,1598949055,2020-09-01 08:30:55
5,55,179,1598949188,2020-09-01 08:33:08
5,55,180,1598949310,2020-09-01 08:35:10
5,55,181,1598949443,2020-09-01 08:37:23
5,55,80,1598949572,2020-09-01 08:39:32
5,55,79,1598949736,2020-09-01 08:42:16
5,55,78,1598949888,2020-09-01 08:44:48
5,55,179,1598950030,2020-09-01 08:47:10
5,55,180,1598950169,2020-09-01 08:49:29
5,55,181,1598950303,2020-09-01 08:51:43
5,55,80,1598950433,2020-09-01 08:53:53
5,55,79,1598950601,2020-09-01 08:56:41
5,55,78,1598950735,2020-09-01 08:58:55
5,55,179,1598950885,2020-09-01 09:01:25
5,55,180,1598951045,2020-09-01 09:04:05
5,55,181,1598951188,2020-09-01 09:06:28
5,55,80,1598951362,2020-09-01 09:09:22
5,55,79,1598951486,2020-09-01 09:11:26
5,55,78,1598951614,2020-09-01 09:13:34
5,55,179,1598951788,2020-09-01 09:16:28
5,55,180,1598951917,2020-09-01 09:18:37
5,55,181,1598952090,2020-09-01 09:21:30
5,55,80,1598952245,2020-09-01 09:24:05
5,55,79,1598952401,2020-09-01 09:26:41
5,55,78,1598952537,2020-09-01 09:28:57
5,55,179,1598952709,2020-09-01 09:31:49
5,55,180,1598952856,2020-09-01 09:34:16
5,55,181,1598952982,2020-09-01 09:36:22
5,55,80,1598953128,2020-09-01 09:38:48
5,55,79,1598953262,2020-09-01 09:41:02
5,55,78,1598953393,2020-09-01 09:43:13
5,55,179,1598953570,2020-09-01 09:46:10
5,55,180,1598953693,2020-09-01 09:48:13
5,55,181,1598953851,2020-09-01 09:50:51
5,55,80,1598954004,2020-09-01 09:53:24
5,55,79,1598954149,2020-09-01 09:55:49
5,55,78,1598954288,2020-09-01 09:58:08
5,55,179,1598954420,2020-09-01 10:00:20
5,55,180,1598954582,2020-09-01 10:03:02
5,55,181,1598954756,2020-09-01 10:05:56
5,55,80,1598954883,2020-09-01 10:08:03
5,55,79,1598955031,2020-09-01 10:10:31
5,55,78,1598955177,2020-09-01 10:12:57
5,55,179,1598955352,2020-09-01 10:15:52
5,55,180,1598955491,2020-09-01 10:18:11
5,55,181,1598955652,2020-09-01 10:20:52
5,55,80,1598955820,2020-09-01 10:23:40
5,55,79,1598955957,2020-09-01 10:25:57
5,55,78,1598956131,2020-09-01 10:28:51
5,55,179,1598956308,2020-09-01 10:31:48
5,55,180,1598956436,2020-09-01 10:33:56
5,55,181,1598956567,2020-09-01 10:36:07
5,55,80,1598956724,2020-09-01 10:38:44
5,55,79,1598956866,2020-09-01 10:41:06
5,55,78,1598957045,2020-09-01 10:44:05
5,55,179,1598957209,2020-09-01 10:46:49
5,55,180,1598957363,2020-09-01 10:49:23
5,55,181,1598957523,2020-09-01 10:52:03
5,55,80,1598957678,2020-09-01 10:54:38
5,55,79,1598957805,2020-09-01 10:56:45
5,55,78,1598957966,2020-09-01 10:59:26
5,55,179,1598958109,2020-09-01 11:01:49
5,55,180,1598958255,2020-09-01 11:04:15
5,55,181,1598958426,2020-09-01 11:07:06
5,55,80,1598958586,2020-09-01 11:09:46
5,55,79,1598958731,2020-09-01 11:12:11
5,55,78,1598958860,2020-09-01 11:14:20
5,55,179,1598958982,2020-09-01 11:16:22
5,55,180,1598959119,2020-09-01 11:18:39
5,55,181,1598959260,2020-09-01 11:21:00
5,55,80,1598959429,2020-09-01 11:23:49
5,55,79,1598959591,2020-09-01 11:26:31
5,55,78,1598959728,2020-09-01 11:28:48
5,55,179,1598959887,2020-09-01 11:31:27
5,55,180,1598960049,2020-09-01 11:34:09
5,55,181,1598960211,2020-09-01 11:36:51
5,55,80,1598960366,2020-09-01 11:39:26
5,55,79,1598960528,2020-09-01 11:42:08
5,55,78,1598960701,2020-09-01 11:45:01
5,55,179,1598960868,2020-09-01 11:47:48
5,55,180,1598961019,2020-09-01 11:50:19
5,55,181,1598961155,2020-09-01 11:52:35
5,55,80,1598961304,2020-09-01 11:55:04
5,55,79,1598961443,2020-09-01 11:57:23
5,55,78,1598961605,2020-09-01 12:00:05
5,55,179,1598961766,2020-09-01 12:02:46
5,55,180,1598961930,2020-09-01 12:05:30
5,55,181,1598962050,2020-09-01 12:07:30
5,55,80,1598962230,2020-09-01 12:10:30
5,55,79,1598962410,2020-09-01 12:13:30
5,55,78,1598962534,2020-09-01 12:15:34
5,55,179,1598962666,2020-09-01 12:17:46
5,55,180,1598962788,2020-09-01 12:19:48
5,55,181,1598962962,2020-09-01 12:22:42
5,55,80,1598963129,2020-09-01 12:25:29
5,55,79,1598963253,2020-09-01 12:27:33
5,55,78,1598963399,2020-09-01 12:29:59
5,55,179,1598963569,2020-09-01 12:32:49
5,55,180,1598963699,2020-09-01 12:34:59
5,55,181,1598963836,2020-09-01 12:37:16
5,55,80,1598964005,2020-09-01 12:40:05
5,55,79,1598964146,2020-09-01 12:42:26
5,55,78,1598964282,2020-09-01 12:44:42
5,55,179,1598964420,2020-09-01 12:47:00
5,55,180,1598964564,2020-09-01 12:49:24
5,55,181,1598964735,2020-09-01 12:52:15
5,55,80,1598964892,2020-09-01 12:54:52
5,55,79,1598965056,2020-09-01 12:57:36
5,55,78,1598965229,2020-09-01 13:00:29
5,55,179,1598965403,2020-09-01 13:03:23
5,55,180,1598965550,2020-09-01 13:05:50
5,55,181,1598965681,2020-09-01 13:08:01
5,55,80,1598965853,2020-09-01 13:10:53
5,55,79,1598965993,2020-09-01 13:13:13
5,55,78,1598966138,2020-09-01 13:15:38
5,55,179,1598966282,2020-09-01 13:18:02
5,55,180,1598966411,2020-09-01 13:20:11
5,55,181,1598966583,2020-09-01 13:23:03
5,55,80,1598966755,2020-09-01 13:25:55
5,55,79,1598966888,2020-09-01 13:28:08
5,55,78,1598967035,2020-09-01 13:30:35
5,55,179,1598967177,2020-09-01 13:32:57
5,55,180,1598967298,2020-09-01 13:34:58
5,55,181,1598967472,2020-09-01 13:37:52
5,55,80,1598967594,2020-09-01 13:39:54
5,55,79,1598967743,2020-09-01 13:42:23
5,55,78,1598967915,2020-09-01 13:45:15
5,55,179,1598968055,2020-09-01 13:47:35
5,55,180,1598968201,2020-09-01 13:50:01
5,55,181,1598968335,2020-09-01 13:52:15
5,55,80,1598968463,2020-09-01 13:54:23
5,55,79,1598968627,2020-09-01 13:57:07
5,55,78,1598968776,2020-09-01 13:59:36
5,55,179,1598968930,2020-09-01 14:02:10
5,55,180,1598969097,2020-09-01 14:04:57
5,55,181,1598969261,2020-09-01 14:07:41
5,55,80,1598969381,2020-09-01 14:09:41
5,55,79,1598969560,2020-09-01 14:12:40
5,55,78,1598969707,2020-09-01 14:15:07
5,55,179,1598969838,2020-09-01 14:17:18
5,55,180,1598969983,2020-09-01 14:19:43
5,55,181,1598970161,2020-09-01 14:22:41
5,55,80,1598970283,2020-09-01 14:24:43
5,55,79,1598970436,2020-09-01 14:27:16
5,55,78,1598970575,2020-09-01 14:29:35
5,55,179,1598970748,2020-09-01 14:32:28
5,55,180,1598970876,2020-09-01 14:34:36
5,55,181,1598971013,2020-09-01 14:36:53
5,55,80,1598971163,2020-09-01 14:39:23
5,55,79,1598971308,2020-09-01 14:41:48
5,55,78,1598971471,2020-09-01 14:44:31
5,55,179,1598971604,2020-09-01 14:46:44
5,55,180,1598971780,2020-09-01 14:49:40
5,55,181,1598971919,2020-09-01 14:51:59
5,55,80,1598972077,2020-09-01 14:54:37
5,55,79,1598972233,2020-09-01 14:57:13
5,55,78,1598972354,2020-09-01 14:59:14
5,55,179,1598972501,2020-09-01 15:01:41
5,55,180,1598972660,2020-09-01 15:04:20
5,55,181,1598972812,2020-09-01 15:06:52
5,55,80,1598972988,2020-09-01 15:09:48
5,55,79,1598973163,2020-09-01 15:12:43
5,55,78,1598973296,2020-09-01 15:14:56
5,55,179,1598973444,2020-09-01 15:17:24
5,55,180,1598973616,2020-09-01 15:20:16
5,55,181,1598973754,2020-09-01 15:22:34
5,55,80,1598973907,2020-09-01 15:25:07
5,55,79,1598974046,2020-09-01 15:27:26
5,55,78,1598974224,2020-09-01 15:30:24
5,55,179,1598974380,2020-09-01 15:33:00
5,55,180,1598974503,2020-09-01 15:35:03
5,55,181,1598974656,2020-09-01 15:37:36
5,55,80,1598974805,2020-09-01 15:40:05
5,55,79,1598974966,2020-09-01 15:42:46
5,55,78,1598975096,2020-09-01 15:44:56
5,55,179,1598975269,2020-09-01 15:47:49
5,55,180,1598975420,2020-09-01 15:50:20
5,55,181,1598975586,2020-09-01 15:53:06
5,55,80,1598975740,2020-09-01 15:55:40
5,55,79,1598975902,2020-09-01 15:58:22
5,55,78,1598976060,2020-09-01 16:01:00
5,55,179,1598976220,2020-09-01 16:03:40
5,55,180,1598976363,2020-09-01 16:06:03
5,55,181,1598976519,2020-09-01 16:08:39
5,55,80,1598976655,2020-09-01 16:10:55
5,55,79,1598976802,2020-09-01 16:13:22
5,55,78,1598976933,2020-09-01 16:15:33
5,55,179,1598977080,2020-09-01 16:18:00
5,55,180,1598977258,2020-09-01 16:20:58
5,55,181,1598977420,2020-09-01 16:23:40
5,55,80,1598977571,2020-09-01 16:26:11
5,55,79,1598977691,2020-09-01 16:28:11
5,55,78,1598977858,2020-09-01 16:30:58
5,55,179,1598978030,2020-09-01 16:33:50
5,55,180,1598978187,2020-09-01 16:36:27
5,55,181,1598978360,2020-09-01 16:39:20
5,55,80,1598978493,2020-09-01 16:41:33
5,55,79,1598978613,2020-09-01 16:43:33
5,55,78,1598978792,2020-09-01 16:46:32
5,55,179,1598978965,2020-09-01 16:49:25
5,55,180,1598979101,2020-09-01 16:51:41
5,55,181,1598979278,2020-09-01 16:54:38
5,55,80,1598979425,2020-09-01 16:57:05
5,55,79,1598979573,2020-09-01 16:59:33
5,55,78,1598979743,2020-09-01 17:02:23
5,55,179,1598979878,2020-09-01 17:04:38
5,55,180,1598979999,2020-09-01 17:06:39
5,55,181,1598980136,2020-09-01 17:08:56
5,55,80,1598980262,2020-09-01 17:11:02
5,55,79,1598980396,2020-09-01 17:13:16
5,55,78,1598980559,2020-09-01 17:15:59
5,55,179,1598980680,2020-09-01 17:18:00
5,55,180,1598980802,2020-09-01 17:20:02
5,55,181,1598980981,2020-09-01 17:23:01
5,55,80,1598981125,2020-09-01 17:25:25
5,55,79,1598981289,2020-09-01 17:28:09
5,55,78,1598981466,2020-09-01 17:31:06
5,55,179,1598981588,2020-09-01 17:33:08
5,55,180,1598981757,2020-09-01 17:35:57
5,55,181,1598981912,2020-09-01 17:38:32
5,55,80,1598982091,2020-09-01 17:41:31
5,55,79,1598982262,2020-09-01 17:44:22
5,55,78,1598982432,2020-09-01 17:47:12
5,55,179,1598982584,2020-09-01 17:49:44
5,55,180,1598982732,2020-09-01 17:52:12
5,55,181,1598982856,2020-09-01 17:54:16
5,55,80,1598983034,2020-09-01 17:57:14
5,55,79,1598983168,2020-09-01 17:59:28
5,55,78,1598983325,2020-09-01 18:02:05
5,55,179,1598983479,2020-09-01 18:04:39
5,55,180,1598983614,2020-09-01 18:06:54
5,55,181,1598983779,2020-09-01 18:09:39
5,55,80,1598983950,2020-09-01 18:12:30
5,55,79,1598984110,2020-09-01 18:15:10
5,55,78,1598984262,2020-09-01 18:17:42
5,55,179,1598984426,2020-09-01 18:20:26
5,55,180,1598984562,2020-09-01 18:22:42
5,55,181,1598984733,2020-09-01 18:25:33
5,55,80,1598984865,2020-09-01 18:27:45
5,55,79,1598984986,2020-09-01 18:29:46
5,55,78,1598985159,2020-09-01 18:32:39
5,55,179,1598985283,2020-09-01 18:34:43
5,55,180,1598985413,2020-09-01 18:36:53
5,55,181,1598985562,2020-09-01 18:39:22
5,55,80,1598985730,2020-09-01 18:42:10
5,55,79,1598985879,2020-09-01 18:44:39
5,55,78,1598986050,2020-09-01 18:47:30
5,55,179,1598986222,2020-09-01 18:50:22
5,55,180,1598986392,2020-09-01 18:53:12
5,55,181,1598986569,2020-09-01 18:56:09
5,55,80,1598986746,2020-09-01 18:59:06
5,55,79,1598986894,2020-09-01 19:01:34
5,55,78,1598987049,2020-09-01 19:04:09
5,55,179,1598987169,2020-09-01 19:06:09
5,55,180,1598987314,2020-09-01 19:08:34
5,55,181,1598987475,2020-09-01 19:11:15
