user_id,stst_id,stopst_id,start_ts,end_ts,start_dt,end_dt
985afe5af93dea7f3ce6a509683c00b0,53,50,1599328212,1599328752,2020-09-05 17:50:12,2020-09-05 17:59:12
985afe5af93dea7f3ce6a509683c00b0,60,41,1599422677,1599426097,2020-09-06 20:04:37,2020-09-06 21:01:37
985afe5af93dea7f3ce6a509683c00b0,53,56,1599211767,1599212307,2020-09-04 09:29:27,2020-09-04 09:38:27
985afe5af93dea7f3ce6a509683c00b0,50,42,1599494000,1599495440,2020-09-07 15:53:20,2020-09-07 16:17:20
985afe5af93dea7f3ce6a509683c00b0,50,57,1599245712,1599246972,2020-09-04 18:55:12,2020-09-04 19:16:12
985afe5af93dea7f3ce6a509683c00b0,54,51,1599020929,1599021469,2020-09-02 04:28:49,2020-09-02 04:37:49
985afe5af93dea7f3ce6a509683c00b0,40,50,1599960339,1599962139,2020-09-13 01:25:39,2020-09-13 01:55:39
985afe5af93dea7f3ce6a509683c00b0,40,53,1598976096,1598978436,2020-09-01 16:01:36,2020-09-01 16:40:36
985afe5af93dea7f3ce6a509683c00b0,49,46,1599082388,1599082928,2020-09-02 21:33:08,2020-09-02 21:42:08
985afe5af93dea7f3ce6a509683c00b0,43,51,1599049100,1599050540,2020-09-02 12:18:20,2020-09-02 12:42:20
985afe5af93dea7f3ce6a509683c00b0,59,49,1599037980,1599039780,2020-09-02 09:13:00,2020-09-02 09:43:00
985afe5af93dea7f3ce6a509683c00b0,46,60,1599041441,1599043961,2020-09-02 10:10:41,2020-09-02 10:52:41
985afe5af93dea7f3ce6a509683c00b0,41,40,1599143157,1599143337,2020-09-03 14:25:57,2020-09-03 14:28:57
985afe5af93dea7f3ce6a509683c00b0,51,56,1600061294,1600062194,2020-09-14 05:28:14,2020-09-14 05:43:14
985afe5af93dea7f3ce6a509683c00b0,45,45,1598943401,1598943401,2020-09-01 06:56:41,2020-09-01 06:56:41
985afe5af93dea7f3ce6a509683c00b0,41,59,1599696479,1599699719,2020-09-10 00:07:59,2020-09-10 01:01:59
985afe5af93dea7f3ce6a509683c00b0,42,59,1599643713,1599646773,2020-09-09 09:28:33,2020-09-09 10:19:33
985afe5af93dea7f3ce6a509683c00b0,60,56,1599397024,1599397744,2020-09-06 12:57:04,2020-09-06 13:09:04
985afe5af93dea7f3ce6a509683c00b0,48,42,1599394306,1599395386,2020-09-06 12:11:46,2020-09-06 12:29:46
985afe5af93dea7f3ce6a509683c00b0,46,42,1599350442,1599351162,2020-09-06 00:00:42,2020-09-06 00:12:42
985afe5af93dea7f3ce6a509683c00b0,41,53,1599534142,1599536302,2020-09-08 03:02:22,2020-09-08 03:38:22
985afe5af93dea7f3ce6a509683c00b0,46,54,1599457404,1599458844,2020-09-07 05:43:24,2020-09-07 06:07:24
985afe5af93dea7f3ce6a509683c00b0,46,50,1599322296,1599323016,2020-09-05 16:11:36,2020-09-05 16:23:36
3e6a224db0c1e4dd3ec3713e4c210ba5,58,49,1600045941,1600047561,2020-09-14 01:12:21,2020-09-14 01:39:21
3e6a224db0c1e4dd3ec3713e4c210ba5,54,54,1599046049,1599046049,2020-09-02 11:27:29,2020-09-02 11:27:29
3e6a224db0c1e4dd3ec3713e4c210ba5,41,52,1599198338,1599200318,2020-09-04 05:45:38,2020-09-04 06:18:38
3e6a224db0c1e4dd3ec3713e4c210ba5,49,49,1599819157,1599819157,2020-09-11 10:12:37,2020-09-11 10:12:37
3e6a224db0c1e4dd3ec3713e4c210ba5,60,50,1599641254,1599643054,2020-09-09 08:47:34,2020-09-09 09:17:34
3e6a224db0c1e4dd3ec3713e4c210ba5,45,48,1600011379,1600011919,2020-09-13 15:36:19,2020-09-13 15:45:19
3e6a224db0c1e4dd3ec3713e4c210ba5,55,56,1599616421,1599616601,2020-09-09 01:53:41,2020-09-09 01:56:41
3e6a224db0c1e4dd3ec3713e4c210ba5,50,44,1599232480,1599233560,2020-09-04 15:14:40,2020-09-04 15:32:40
3e6a224db0c1e4dd3ec3713e4c210ba5,56,55,1599320349,1599320529,2020-09-05 15:39:09,2020-09-05 15:42:09
3e6a224db0c1e4dd3ec3713e4c210ba5,42,60,1599146774,1599150014,2020-09-03 15:26:14,2020-09-03 16:20:14
3e6a224db0c1e4dd3ec3713e4c210ba5,200,56,1599278803,1599279703,2020-09-05 04:06:43,2020-09-05 04:21:43
3e6a224db0c1e4dd3ec3713e4c210ba5,45,53,1599529048,1599530488,2020-09-08 01:37:28,2020-09-08 02:01:28
3e6a224db0c1e4dd3ec3713e4c210ba5,41,44,1599105154,1599105694,2020-09-03 03:52:34,2020-09-03 04:01:34
3e6a224db0c1e4dd3ec3713e4c210ba5,57,51,1599884948,1599886028,2020-09-12 04:29:08,2020-09-12 04:47:08
3e6a224db0c1e4dd3ec3713e4c210ba5,40,45,1599006416,1599007316,2020-09-02 00:26:56,2020-09-02 00:41:56
3e6a224db0c1e4dd3ec3713e4c210ba5,46,46,1599661040,1599661040,2020-09-09 14:17:20,2020-09-09 14:17:20
3e6a224db0c1e4dd3ec3713e4c210ba5,200,42,1599322001,1599325421,2020-09-05 16:06:41,2020-09-05 17:03:41
3e6a224db0c1e4dd3ec3713e4c210ba5,47,40,1599275171,1599276431,2020-09-05 03:06:11,2020-09-05 03:27:11
3e6a224db0c1e4dd3ec3713e4c210ba5,60,42,1599697770,1599701010,2020-09-10 00:29:30,2020-09-10 01:23:30
3e6a224db0c1e4dd3ec3713e4c210ba5,50,46,1599352736,1599353456,2020-09-06 00:38:56,2020-09-06 00:50:56
3e6a224db0c1e4dd3ec3713e4c210ba5,56,56,1599835789,1599835789,2020-09-11 14:49:49,2020-09-11 14:49:49
3e6a224db0c1e4dd3ec3713e4c210ba5,42,40,1599953269,1599953629,2020-09-12 23:27:49,2020-09-12 23:33:49
3e6a224db0c1e4dd3ec3713e4c210ba5,49,52,1599349466,1599350006,2020-09-05 23:44:26,2020-09-05 23:53:26
3e6a224db0c1e4dd3ec3713e4c210ba5,50,47,1599095115,1599095655,2020-09-03 01:05:15,2020-09-03 01:14:15
3e6a224db0c1e4dd3ec3713e4c210ba5,51,44,1599685940,1599687200,2020-09-09 21:12:20,2020-09-09 21:33:20
3e6a224db0c1e4dd3ec3713e4c210ba5,41,45,1599539748,1599540468,2020-09-08 04:35:48,2020-09-08 04:47:48
3e6a224db0c1e4dd3ec3713e4c210ba5,47,54,1599026029,1599027289,2020-09-02 05:53:49,2020-09-02 06:14:49
3e6a224db0c1e4dd3ec3713e4c210ba5,40,59,1599564097,1599567517,2020-09-08 11:21:37,2020-09-08 12:18:37
3e6a224db0c1e4dd3ec3713e4c210ba5,59,44,1598980211,1598982911,2020-09-01 17:10:11,2020-09-01 17:55:11
873ef4c4d9a2394cbd0582623daef290,60,53,1599274003,1599275263,2020-09-05 02:46:43,2020-09-05 03:07:43
873ef4c4d9a2394cbd0582623daef290,200,53,1599215868,1599217308,2020-09-04 10:37:48,2020-09-04 11:01:48
873ef4c4d9a2394cbd0582623daef290,53,46,1599813643,1599814903,2020-09-11 08:40:43,2020-09-11 09:01:43
873ef4c4d9a2394cbd0582623daef290,200,49,1599896026,1599898186,2020-09-12 07:33:46,2020-09-12 08:09:46
873ef4c4d9a2394cbd0582623daef290,55,60,1600009903,1600010803,2020-09-13 15:11:43,2020-09-13 15:26:43
873ef4c4d9a2394cbd0582623daef290,41,60,1599466539,1599469959,2020-09-07 08:15:39,2020-09-07 09:12:39
873ef4c4d9a2394cbd0582623daef290,50,45,1599085690,1599086590,2020-09-02 22:28:10,2020-09-02 22:43:10
873ef4c4d9a2394cbd0582623daef290,58,50,1599222419,1599223859,2020-09-04 12:26:59,2020-09-04 12:50:59
873ef4c4d9a2394cbd0582623daef290,45,49,1599861149,1599861869,2020-09-11 21:52:29,2020-09-11 22:04:29
