user_id,stst_id,stopst_id,start_ts,end_ts,start_dt,end_dt
1ba3ee640de498b901ff4cdcd6f8bd48,224,301,1599020366,1599021446,2020-09-02 04:19:26,2020-09-02 04:37:26
1ba3ee640de498b901ff4cdcd6f8bd48,301,217,1599261381,1599263541,2020-09-04 23:16:21,2020-09-04 23:52:21
1ba3ee640de498b901ff4cdcd6f8bd48,266,302,1599993986,1599994706,2020-09-13 10:46:26,2020-09-13 10:58:26
1ba3ee640de498b901ff4cdcd6f8bd48,223,223,1599609955,1599609955,2020-09-09 00:05:55,2020-09-09 00:05:55
4020db9eb762ff76b6a0bcce662636f4,220,266,1599797368,1599798448,2020-09-11 04:09:28,2020-09-11 04:27:28
4020db9eb762ff76b6a0bcce662636f4,263,301,1599382562,1599383282,2020-09-06 08:56:02,2020-09-06 09:08:02
4020db9eb762ff76b6a0bcce662636f4,267,302,1599600595,1599601135,2020-09-08 21:29:55,2020-09-08 21:38:55
4020db9eb762ff76b6a0bcce662636f4,224,223,1600028098,1600028278,2020-09-13 20:14:58,2020-09-13 20:17:58
4020db9eb762ff76b6a0bcce662636f4,263,220,1599979282,1599980182,2020-09-13 06:41:22,2020-09-13 06:56:22
4020db9eb762ff76b6a0bcce662636f4,263,220,1599318170,1599319070,2020-09-05 15:02:50,2020-09-05 15:17:50
4020db9eb762ff76b6a0bcce662636f4,220,219,1599047126,1599047306,2020-09-02 11:45:26,2020-09-02 11:48:26
4020db9eb762ff76b6a0bcce662636f4,267,218,1599807426,1599809046,2020-09-11 06:57:06,2020-09-11 07:24:06
4020db9eb762ff76b6a0bcce662636f4,263,302,1598972273,1598973173,2020-09-01 14:57:53,2020-09-01 15:12:53
4020db9eb762ff76b6a0bcce662636f4,218,219,1599120962,1599121142,2020-09-03 08:16:02,2020-09-03 08:19:02
4020db9eb762ff76b6a0bcce662636f4,220,222,1599410675,1599410855,2020-09-06 16:44:35,2020-09-06 16:47:35
4020db9eb762ff76b6a0bcce662636f4,217,301,1599263445,1599265605,2020-09-04 23:50:45,2020-09-05 00:26:45
4020db9eb762ff76b6a0bcce662636f4,263,217,1599245231,1599246671,2020-09-04 18:47:11,2020-09-04 19:11:11
4020db9eb762ff76b6a0bcce662636f4,219,223,1599626160,1599626700,2020-09-09 04:36:00,2020-09-09 04:45:00
4020db9eb762ff76b6a0bcce662636f4,218,263,1599575082,1599576342,2020-09-08 14:24:42,2020-09-08 14:45:42
4020db9eb762ff76b6a0bcce662636f4,218,302,1599071810,1599073970,2020-09-02 18:36:50,2020-09-02 19:12:50
4020db9eb762ff76b6a0bcce662636f4,263,219,1599046130,1599047210,2020-09-02 11:28:50,2020-09-02 11:46:50
4020db9eb762ff76b6a0bcce662636f4,222,302,1600006589,1600008209,2020-09-13 14:16:29,2020-09-13 14:43:29
4020db9eb762ff76b6a0bcce662636f4,269,219,1599131806,1599133426,2020-09-03 11:16:46,2020-09-03 11:43:46
4020db9eb762ff76b6a0bcce662636f4,217,269,1599550154,1599552134,2020-09-08 07:29:14,2020-09-08 08:02:14
4020db9eb762ff76b6a0bcce662636f4,220,302,1599089097,1599090897,2020-09-02 23:24:57,2020-09-02 23:54:57
