line_id,train_id,station_id,timestamp,dt
10,110,1,1598939429,2020-09-01 05:50:29
10,110,2,1598939553,2020-09-01 05:52:33
10,110,3,1598939689,2020-09-01 05:54:49
10,110,4,1598939836,2020-09-01 05:57:16
10,110,5,1598940004,2020-09-01 06:00:04
10,110,6,1598940170,2020-09-01 06:02:50
10,110,7,1598940300,2020-09-01 06:05:00
10,110,8,1598940433,2020-09-01 06:07:13
10,110,9,1598940581,2020-09-01 06:09:41
10,110,10,1598940710,2020-09-01 06:11:50
10,110,11,1598940883,2020-09-01 06:14:43
10,110,12,1598941058,2020-09-01 06:17:38
10,110,13,1598941189,2020-09-01 06:19:49
10,110,14,1598941362,2020-09-01 06:22:42
10,110,15,1598941496,2020-09-01 06:24:56
10,110,16,1598941639,2020-09-01 06:27:19
10,110,17,1598941776,2020-09-01 06:29:36
10,110,18,1598941921,2020-09-01 06:32:01
10,110,19,1598942089,2020-09-01 06:34:49
10,110,193,1598942248,2020-09-01 06:37:28
10,110,194,1598942385,2020-09-01 06:39:45
10,110,195,1598942506,2020-09-01 06:41:46
10,110,221,1598942650,2020-09-01 06:44:10
10,110,268,1598942824,2020-09-01 06:47:04
10,110,308,1598942960,2020-09-01 06:49:20
10,110,309,1598943107,2020-09-01 06:51:47
10,110,310,1598943286,2020-09-01 06:54:46
10,110,311,1598943434,2020-09-01 06:57:14
10,110,180,1598943614,2020-09-01 07:00:14
10,110,179,1598943768,2020-09-01 07:02:48
10,110,178,1598943931,2020-09-01 07:05:31
10,110,177,1598944060,2020-09-01 07:07:40
10,110,176,1598944181,2020-09-01 07:09:41
10,110,175,1598944320,2020-09-01 07:12:00
10,110,174,1598944500,2020-09-01 07:15:00
10,110,173,1598944679,2020-09-01 07:17:59
10,110,172,1598944814,2020-09-01 07:20:14
10,110,171,1598944988,2020-09-01 07:23:08
10,110,170,1598945146,2020-09-01 07:25:46
10,110,169,1598945299,2020-09-01 07:28:19
10,110,168,1598945437,2020-09-01 07:30:37
10,110,167,1598945590,2020-09-01 07:33:10
10,110,166,1598945759,2020-09-01 07:35:59
10,110,165,1598945931,2020-09-01 07:38:51
10,110,164,1598946108,2020-09-01 07:41:48
10,110,163,1598946236,2020-09-01 07:43:56
10,110,162,1598946361,2020-09-01 07:46:01
10,110,161,1598946538,2020-09-01 07:48:58
10,110,160,1598946706,2020-09-01 07:51:46
10,110,159,1598946836,2020-09-01 07:53:56
10,110,158,1598947003,2020-09-01 07:56:43
10,110,157,1598947162,2020-09-01 07:59:22
10,110,156,1598947296,2020-09-01 08:01:36
10,110,155,1598947459,2020-09-01 08:04:19
10,110,154,1598947629,2020-09-01 08:07:09
10,110,153,1598947758,2020-09-01 08:09:18
10,110,1,1598947921,2020-09-01 08:12:01
10,110,2,1598948082,2020-09-01 08:14:42
10,110,3,1598948207,2020-09-01 08:16:47
10,110,4,1598948334,2020-09-01 08:18:54
10,110,5,1598948507,2020-09-01 08:21:47
10,110,6,1598948649,2020-09-01 08:24:09
10,110,7,1598948779,2020-09-01 08:26:19
10,110,8,1598948916,2020-09-01 08:28:36
10,110,9,1598949088,2020-09-01 08:31:28
10,110,10,1598949239,2020-09-01 08:33:59
10,110,11,1598949370,2020-09-01 08:36:10
10,110,12,1598949509,2020-09-01 08:38:29
10,110,13,1598949669,2020-09-01 08:41:09
10,110,14,1598949837,2020-09-01 08:43:57
10,110,15,1598950014,2020-09-01 08:46:54
10,110,16,1598950192,2020-09-01 08:49:52
10,110,17,1598950318,2020-09-01 08:51:58
10,110,18,1598950439,2020-09-01 08:53:59
10,110,19,1598950609,2020-09-01 08:56:49
10,110,193,1598950731,2020-09-01 08:58:51
10,110,194,1598950909,2020-09-01 09:01:49
10,110,195,1598951042,2020-09-01 09:04:02
10,110,221,1598951215,2020-09-01 09:06:55
10,110,268,1598951377,2020-09-01 09:09:37
10,110,308,1598951548,2020-09-01 09:12:28
10,110,309,1598951668,2020-09-01 09:14:28
10,110,310,1598951826,2020-09-01 09:17:06
10,110,311,1598951986,2020-09-01 09:19:46
10,110,180,1598952150,2020-09-01 09:22:30
10,110,179,1598952311,2020-09-01 09:25:11
10,110,178,1598952462,2020-09-01 09:27:42
10,110,177,1598952587,2020-09-01 09:29:47
10,110,176,1598952730,2020-09-01 09:32:10
10,110,175,1598952887,2020-09-01 09:34:47
10,110,174,1598953042,2020-09-01 09:37:22
10,110,173,1598953173,2020-09-01 09:39:33
10,110,172,1598953339,2020-09-01 09:42:19
10,110,171,1598953461,2020-09-01 09:44:21
10,110,170,1598953592,2020-09-01 09:46:32
10,110,169,1598953736,2020-09-01 09:48:56
10,110,168,1598953897,2020-09-01 09:51:37
10,110,167,1598954065,2020-09-01 09:54:25
10,110,166,1598954224,2020-09-01 09:57:04
10,110,165,1598954369,2020-09-01 09:59:29
10,110,164,1598954506,2020-09-01 10:01:46
10,110,163,1598954665,2020-09-01 10:04:25
10,110,162,1598954806,2020-09-01 10:06:46
10,110,161,1598954955,2020-09-01 10:09:15
10,110,160,1598955108,2020-09-01 10:11:48
10,110,159,1598955233,2020-09-01 10:13:53
10,110,158,1598955401,2020-09-01 10:16:41
10,110,157,1598955568,2020-09-01 10:19:28
10,110,156,1598955712,2020-09-01 10:21:52
10,110,155,1598955892,2020-09-01 10:24:52
10,110,154,1598956043,2020-09-01 10:27:23
10,110,153,1598956194,2020-09-01 10:29:54
10,110,1,1598956330,2020-09-01 10:32:10
10,110,2,1598956483,2020-09-01 10:34:43
10,110,3,1598956606,2020-09-01 10:36:46
10,110,4,1598956742,2020-09-01 10:39:02
10,110,5,1598956882,2020-09-01 10:41:22
10,110,6,1598957005,2020-09-01 10:43:25
10,110,7,1598957136,2020-09-01 10:45:36
10,110,8,1598957256,2020-09-01 10:47:36
10,110,9,1598957427,2020-09-01 10:50:27
10,110,10,1598957607,2020-09-01 10:53:27
10,110,11,1598957759,2020-09-01 10:55:59
10,110,12,1598957902,2020-09-01 10:58:22
10,110,13,1598958032,2020-09-01 11:00:32
10,110,14,1598958173,2020-09-01 11:02:53
10,110,15,1598958312,2020-09-01 11:05:12
10,110,16,1598958490,2020-09-01 11:08:10
10,110,17,1598958626,2020-09-01 11:10:26
10,110,18,1598958775,2020-09-01 11:12:55
10,110,19,1598958951,2020-09-01 11:15:51
10,110,193,1598959095,2020-09-01 11:18:15
10,110,194,1598959219,2020-09-01 11:20:19
10,110,195,1598959353,2020-09-01 11:22:33
10,110,221,1598959514,2020-09-01 11:25:14
